,Model,Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
10,OECD Env-Growth,SSP1,AGO,1,1.03409,1.0693421281,1.105796001246929,1.1434925869294368,1.174344016924793,1.206027818501424,1.2385664490445925,1.2719829718398155,1.3063010724200537,1.3375477940723413,1.3695419373065516,1.4023013804469242,1.4358444294672146,1.4701898282200703,1.5152805502515798,1.5617542047277957,1.6096532061867972,1.6590212700205462,1.7099034523720764,1.7783166895014835,1.849467140248438,1.9234643205297781,2.0004221279941747,2.080459017335222,2.1777620855759903,2.279616018318379,2.3862336594951294,2.4978378077497165,2.6146616820181707,2.743512209708026,2.8787124914024376,3.0205754429787497,3.1694294008087422,3.325618881680597,3.488208388805962,3.6587468969346855,3.8376230327258227,4.025244422795788,4.2220386226262745,4.41798343510236,4.6230220463254605,4.837576499495426,5.062088424837008,5.297019948633694,5.522408147448058,5.757386614121973,6.002363414552864,6.257763977842089,6.5240318350992705,6.773837014065221,7.033207233333778,7.302508738298128,7.582121797887563,7.872441241528677,8.140261692565483,8.41719339534656,8.703546314656249,8.999640960280853,9.305808745749607,9.583959369160063,9.870423914704256,10.165450885514765,10.469296212482801,10.782223476273911,11.064178620178472,11.353506891096139,11.650401096298301,11.9550590849665,12.267683880038373,12.546405657792846,12.8314599943379,13.122990765409257,13.421145115599357,13.726073532625776,13.992908402100019,14.264930541436842,14.542240791162373,14.824941952142568,15.113138823692218
11,OECD Env-Growth,SSP2,AGO,1,1.02975,1.0603850625,1.091931518109375,1.1244164807731287,1.144363629142044,1.164664639923024,1.1853257906352586,1.2063534701611283,1.2277541807217869,1.238472474719488,1.249284339423789,1.2601905917069585,1.27119205557256,1.2822895622177084,1.3004339595230892,1.318835100050341,1.3374966167160536,1.3564221938425858,1.3756155678854585,1.4086165853590304,1.4424092972417935,1.477012696282624,1.5124462308664441,1.54872981594493,1.6005193409901284,1.654040707752838,1.7093518290200929,1.7665125541825246,1.825584733994388,1.8978231219185462,1.9729199828528632,2.050988426574351,2.1321460386138984,2.2165150573618506,2.3115148927203792,2.4105864210223746,2.5139041550273933,2.6216500871118673,2.7340140098454815,2.8544746671192733,2.9802428209525487,3.111552319643718,3.24864731484722,3.3917827155393883,3.5401053736899257,3.694914181681386,3.8564927788463135,4.025137208065263,4.201156458173957,4.37873934166097,4.56382865363298,4.756741690822046,4.957809162093094,5.167375755374769,5.375052586983281,5.5910759504541385,5.81578129290289,6.049517543064657,6.292647653120425,6.530006322596127,6.776318161084452,7.031920882120557,7.297164937794145,7.57241399924774,7.838811523741275,8.114580913146494,8.400051869670987,8.695565694446012,9.001475695576623,9.295733936065023,9.599611478434989,9.91342277766503,10.237492568266902,10.572156200323548,10.892809697879361,11.223188616016042,11.563587926739809,11.914311548557826,12.275672617825585
12,OECD Env-Growth,SSP3,AGO,1,1.03039,1.0617035520999998,1.0939687230483186,1.127214432541757,1.147571925193461,1.168297074162455,1.1893965193218288,1.210877020460781,1.2327454594503027,1.2389338416567433,1.2451532895418602,1.2514039590553603,1.2576860069298181,1.2639995906846058,1.2662368699601176,1.268478109219947,1.2707233154732664,1.2729724957416542,1.275225657059117,1.2825071955609246,1.2898303116475776,1.2971952427270854,1.304602227563057,1.3120515062824423,1.3290425732887998,1.3462536746128897,1.3636876596991265,1.3813474148922302,1.3992358639150846,1.4263530549577588,1.45399577716284,1.4821742153242559,1.5108987516172399,1.5401799694235818,1.5769902706928054,1.6146803381623636,1.6532711982444441,1.6927843798824864,1.7332419265616779,1.7797274750320622,1.8274597659124223,1.8764722368341935,1.9267992222260868,1.9784759773661906,2.0343679237267858,2.0918388175720675,2.1509332641684784,2.211697128881238,2.274177572772133,2.339310018456327,2.406307857384916,2.47522451442042,2.5461149445134206,2.619035676524285,2.6924996272507906,2.768024241795175,2.8456673217775292,2.9254882901533885,3.0075482366921906,3.088541510706311,3.1717159335896317,3.2571302436812,3.3448447611435346,3.4349214305611295,3.522443228611827,3.612195082076856,3.704233812768174,3.798617690317507,3.895406469066797,3.9902596165885735,4.0874224382525055,4.186951174623954,4.288903435726048,4.393338234385977,4.494780414217949,4.598564893982242,4.704745757384292,4.8133783369222956,4.924519242721832
13,OECD Env-Growth,SSP4,AGO,1,1.03174,1.0644874276000003,1.0982742585520244,1.1331334835184659,1.1587083062414776,1.1848603527133477,1.2116026508740878,1.238948522704316,1.2669115908617523,1.283748845904305,1.300809868066373,1.3180976312129753,1.3356151487317958,1.3533654740584413,1.3716494416129708,1.3901804255691619,1.408961763118601,1.4279968365383333,1.447289073799966,1.4768861353591753,1.5070884568272707,1.5379084157693885,1.5693586428718727,1.6014520271186026,1.6488069635604998,1.6975621854729839,1.7477590992974201,1.799440335863645,1.8526497865951332,1.9205864542695767,1.9910143595476422,2.0640248561122543,2.1397126475858905,2.218175910372865,2.3090767591799453,2.4037027247711396,2.502206462432261,2.6047468832627354,2.7114894105388423,2.8284088339212774,2.950369822839963,3.0775897696008223,3.21029544046601,3.3487233798589044,3.4946272575193573,3.646888167129476,3.8057830845713077,3.9716010535660797,4.144643711469954,4.322117355195098,4.5071904203445525,4.700188314143706,4.90145037775534,5.111330482930825,5.320895032730988,5.539051729072958,5.766152849964949,6.0025651168135115,6.248670286602865,6.490618800100128,6.741935560040005,7.002983304924755,7.274138818491442,7.555793473543432,7.828784291742556,8.111638268203215,8.404711758833397,8.708373994680047,9.023007547107836,9.329338653332146,9.646069700612772,9.973553766948575,10.312155917336478,10.66225361073005,11.000886785406836,11.350274949711357,11.71075968211419,12.082693409618138,12.46643975230761
14,OECD Env-Growth,SSP5,AGO,1,1.04342,1.0887252964,1.135997748769688,1.185322771021268,1.2354026580969164,1.287598420401511,1.3419994536634747,1.3986989305807564,1.4577939603977932,1.5181612082978657,1.5810282639334803,1.6464986443429657,1.7146801532052078,1.7856850583494355,1.8642909146179776,1.9463570006794608,2.0320356358493705,2.1214858445394595,2.2148736514160863,2.324000476221357,2.438503979684783,2.558649070763852,2.684713710480387,2.8169895549957555,2.9690224812788766,3.1292606245934977,3.298146820502809,3.4761478044053455,3.6637555014091023,3.8669473815172513,4.081408283296199,4.307763186687806,4.546671733021512,4.798830147334885,5.059982483952849,5.335346730729563,5.625696299815865,5.931846692451844,6.254657789455073,6.576334839566748,6.914555740365667,7.270171342092674,7.6440762542165,8.037211095970855,8.41648708758972,8.81366111325308,9.229577781187492,9.665121556681731,10.121218642941542,10.553495891181576,11.004235700693942,11.47422660747058,11.964290825875649,12.475285687048798,12.953588140290249,13.450228709588977,13.965910478314619,14.501363486053203,15.057345762108483,15.572608134087833,16.105502784436318,16.656633089719726,17.226623074049932,17.81611811564392,18.360756846439156,18.9220451832348,19.500492104486288,20.09662214812043,20.71097588718847,21.275349980114356,21.855103267072472,22.4506548311002,23.06243517524768,23.690886533773178,24.26183689923711,24.846547168508724,25.445348955269786,26.05858186509179,26.6865936880405
15,OECD Env-Growth,SSP1,ALB,1,1.02897,1.0587792609,1.089452096088273,1.1210135233119503,1.156437550648608,1.192980977249104,1.2306791761301759,1.2695686380958895,1.3096870070597197,1.35158389441556,1.3948210631979137,1.439441389009615,1.4854891190440325,1.533009915962251,1.5785709706646491,1.6254860999128025,1.673795546802211,1.7235407504531726,1.7747643815566407,1.8212809559972405,1.8690167298539282,1.9180036583433997,1.9682745342285803,2.0198630097707118,2.0632496672205867,2.107568270072485,2.152838836513642,2.199081814721955,2.2463180921021824,2.2866844282172587,2.327776147392323,2.369606284760963,2.4121881096981177,2.455535130029393,2.493227594275344,2.5314986378474704,2.570357141938429,2.609812124067184,2.649872740171615,2.682863655786752,2.716265308301297,2.7500828113896483,2.7843213423914497,2.8189861431042234,2.844949005482213,2.871150985822704,2.897594286402131,2.9242811297798945,2.9512137589851672,2.971459085371806,2.991843294697457,3.0123673396990815,3.0330321796494175,3.053838780401813,3.0684972065477414,3.08322599313917,3.098025477906238,3.1128960002001875,3.1278379010011483,3.135125763310481,3.142430606338994,3.149752469651764,3.1570913929060525,3.1644474158515234,3.1652385277054864,3.166029837337413,3.1668213447967477,3.1676130501329474,3.168404953395481,3.164032554559795,3.1596661896345024,3.1553058502928066,3.1509515282194025,3.1466032151104595,3.1363767546613506,3.126183530208701,3.116023433735523,3.1058963575758822,3.0958021944137606
16,OECD Env-Growth,SSP2,ALB,1,1.02562,1.0518963844,1.078845969768328,1.1064860035137924,1.133174445918545,1.1605066135541002,1.188498033073025,1.2171646056307464,1.2465226159185598,1.2739087177902906,1.3018964923201433,1.330499158256417,1.3597302247633105,1.3896034978013605,1.418924131604969,1.4488634307818338,1.4794344491713303,1.5106505160488453,1.5425252419374758,1.5731443679899346,1.6043712836945347,1.636218053675871,1.6686969820413369,1.7018206171348573,1.731789678202602,1.7622864944357497,1.7933203596027631,1.8249007311353675,1.8570372330106613,1.887121236185434,1.917692600211638,1.9487592203350663,1.9803291197044943,2.012410451443707,2.0433814482914254,2.0748290887806307,2.1067607084569646,2.139183755760117,2.1721057937612653,2.202754206511237,2.233835068365111,2.2653544811797426,2.297318632909189,2.3297337988195377,2.358971957994723,2.388577056067557,2.418553698121205,2.4489065470326263,2.479640324197886,2.508205780732646,2.537100311326686,2.566327706913169,2.595891802096809,2.6257964756569643,2.6529472112152575,2.6803786853792233,2.7080938009860445,2.73609549088824,2.7643867182640243,2.7890726916581223,2.8139791107946297,2.839107944254026,2.8644611781962146,2.890040816517507,2.9127565373353344,2.93565080371879,2.9587250190360197,2.981980597685643,3.005418965183452,3.027268361060336,3.049276602045245,3.0714448429421144,3.093774246950304,3.116265985725633,3.138422636884142,3.1607368218323884,3.1832096606356166,3.205842281322736,3.2286358199429404
17,OECD Env-Growth,SSP3,ALB,1,1.02398,1.0485350403999998,1.0736789106687916,1.099425730946629,1.12144722833749,1.1439098163210901,1.1668223299420015,1.1901937812107397,1.2140333626483908,1.2332393704454883,1.2527492172859358,1.2725677099033992,1.2926997310740709,1.3131502408196627,1.3318888947561593,1.3508949492843298,1.3701722202106172,1.3897245777930227,1.4095559475181292,1.4278519837169146,1.44638550246556,1.465159586287563,1.4841773577175756,1.5034419798207497,1.5201301857967602,1.5370036308591044,1.5540643711616406,1.571314485681535,1.5887560764726003,1.6048501755272677,1.6211073078053588,1.6375291248334272,1.6541172948679896,1.6708735030650024,1.6873984420103152,1.7040868126017972,1.720940231178429,1.7379603300647835,1.755148757729124,1.7719455313405919,1.7889030500755214,1.8060228522647443,1.823306490960918,1.8407555340794142,1.8581690814318055,1.8757473609421504,1.8934919309766631,1.9114043646437024,1.929486249933232,1.948530279220073,1.9677622730759752,1.9871840867112351,2.006797593647075,2.026604685896372,2.0459992927404005,2.065579505971926,2.0853471018440777,2.1053038736087255,2.125451631679161,2.144325642168472,2.163367253870928,2.1825779550853017,2.2019592473264593,2.221512645442718,2.240595439067071,2.2598421538886573,2.279254197990561,2.2988329915513,2.318579966948726,2.3390530280568833,2.3597068662946254,2.3805430779240067,2.4015632733020755,2.4227690770053325,2.445906521690733,2.4692649289728794,2.4928464090445703,2.516653092250946,2.540687129281942
18,OECD Env-Growth,SSP4,ALB,1,1.02403,1.0486374408999999,1.0738361986048268,1.0996404824573007,1.1257019618915387,1.1523810983883682,1.1796925304201726,1.2076512433911308,1.2362725778595007,1.2632851336857307,1.2908879138567637,1.319093814774534,1.3479160146273574,1.377367979546965,1.4056591178468598,1.4345313561274344,1.463996630182292,1.4940671209662362,1.5247552596308827,1.5532376878807876,1.582252167890401,1.6118086383865937,1.6419172237516553,1.6725882374913363,1.699450004585447,1.7267431716590893,1.7544746669959341,1.7826515301478887,1.8112809137220638,1.8373452460705242,1.863784644161479,1.8906045051909623,1.9178103040206602,1.9454075942955174,1.9713398775274766,1.997617838094918,2.0242460838767236,2.0512292841748003,2.0785721705328504,2.102392607607157,2.126486026890335,2.1508555567584984,2.175504361438951,2.2004356414210413,2.2204376014015588,2.240621379198299,2.2609886275352116,2.2815410141595067,2.302280221978217,2.3192480272141967,2.3363408851747653,2.3535597174985035,2.3709054526164675,2.388379025802251,2.40215997278113,2.4160204358240773,2.4299608737387826,2.4439817479802555,2.4580835226661018,2.4678421142510865,2.4776394474446635,2.487475676051019,2.4973509544849417,2.507265437774247,2.514085199764993,2.520923511508354,2.527780423459657,2.5346559862114675,2.541550250493963,2.5464046114724064,2.551268244280319,2.5561411666268947,2.5610233962551523,2.5659149509419996,2.569122344630677,2.572333747561465,2.575549164745917,2.5787686012018494,2.5819920619533514
19,OECD Env-Growth,SSP5,ALB,1,1.03195,1.0649208024999999,1.0989450221398749,1.1340563155972438,1.1773319046004347,1.2222588900799873,1.2689002893254395,1.3173215243660983,1.3675905137359086,1.4220889957082845,1.4787592421872595,1.5376877979884218,1.5989646567382603,1.66268339830928,1.7232050740077376,1.7859297387016193,1.8509375811903583,1.9183117091456874,1.9881382553585905,2.052056900268369,2.118030529611997,2.1861252111390224,2.2564091366771417,2.328952690421312,2.3919741502241125,2.456700970729177,2.5231792989971087,2.5914565308279705,2.6615813445521757,2.7243148168432705,2.7885269170762665,2.8542524965117546,2.921527227854537,2.9903876246150687,3.0534249957419544,3.117791194652195,3.183514233035463,3.2506227130678504,3.3191458398593205,3.379255571019173,3.4404538894103305,3.502760509347552,3.5661955021718366,3.6307793027161686,3.68320775584739,3.7363932758418263,3.7903467947449823,3.8450794024610997,3.900602349032638,3.9458883423049067,3.991700105959066,4.038043744189251,4.084925432059287,4.132351416325495,4.1711541961247915,4.210321334026403,4.249856251352911,4.289762401553115,4.330043270503698,4.3605267751280445,4.391224883624946,4.422139106805665,4.453270966117577,4.484621993719045,4.507897181866446,4.5312931682403335,4.554810579783501,4.578450046692578,4.602212202434912,4.619884697292263,4.637625054529866,4.655433534739261,4.67331039951266,4.691255911446789,4.701248286538171,4.711261945388497,4.721296933332174,4.731353295800171,4.741431078320225
20,OECD Env-Growth,SSP1,ARE,1,1.03993,1.0814544049,1.124636879287657,1.1695436298776132,1.2145125824464076,1.2612105912414722,1.3097041384747068,1.3600622625990595,1.4123566565959935,1.4591339090624529,1.5074604241306013,1.557387513377807,1.6089681878208801,1.6622572142015077,1.7077864392984872,1.7545627098708727,1.802620182494236,1.8519939492927533,1.902720063563882,1.9424488584910957,1.9830071906563898,2.0244123807972954,2.066682111308343,2.1098344337924613,2.1411021801012655,2.1728333144103664,2.205034704129928,2.2377133184451337,2.2708762298244904,2.2979223657217003,2.3252906210974458,2.3529848323947165,2.3810088817485378,2.409366697530163,2.4366407285462044,2.4642235015933474,2.492118511631384,2.5203292931830514,2.5488594207818838,2.571977575728375,2.5953054123402315,2.618844832430157,2.642597755060298,2.6665661166986947,2.683658805506733,2.700861058450031,2.718173577834696,2.735597070468616,2.75313224769032,2.76202486485036,2.7709462051638267,2.779896361406506,2.788875426653849,2.7978834942819413,2.8012129756401367,2.8045464190811487,2.8078838293198554,2.811225211076746,2.8145705690779277,2.8129099724421716,2.811250355558431,2.8095917178486514,2.8079340587351207,2.806277377640467,2.801057701718056,2.7958477343928605,2.79064745760689,2.785456853335741,2.7802759035885365,2.771406823456089,2.762566035689264,2.7537534500354153,2.7449689765298024,2.7362125254946723,2.7217653233600605,2.7073944024527195,2.693099360007769,2.678879795386928,2.6647353100672855
21,OECD Env-Growth,SSP2,ARE,1,1.03799,1.0774232401,1.1183545489913989,1.1608408383075821,1.2011916658471535,1.2429450881520006,1.286149859416164,1.3308564285294697,1.3771169979851539,1.4168192810370657,1.457666180909364,1.4996906969049808,1.5429267796967512,1.5874093587554083,1.6267771108525424,1.6671211832016852,1.708465788545087,1.7508357401010048,1.7942564664555096,1.83033896399593,1.8671470805618884,1.904695408351988,1.9429988330139467,1.9820725395458574,2.013944265981755,2.0463284897787415,2.079233451894384,2.112667525800846,2.146639219615724,2.177679622731367,2.2091688700760623,2.241113451937362,2.2735199524523764,2.3063950509648374,2.3405527616696267,2.3752163480699537,2.4103933021848696,2.4460912269902275,2.482317838061953,2.515431958021699,2.5489878203417082,2.5829913178650665,2.617448422045386,2.6523651839954714,2.6831856674334986,2.7143642848890757,2.7459051978794866,2.777812616278846,2.8100907988800063,2.8367585605613774,2.863679399301105,2.8908557168004725,2.9182899375529088,2.945984509060286,2.96866858978005,2.9915273379213567,3.0145620984233514,3.0377742265812113,3.061165088125887,3.0795626903055235,3.09807086207426,3.1166902679553266,3.1354215764657383,3.1542654601402975,3.1690905078029568,3.1839852331896306,3.198949963785622,3.213985028615414,3.229090758249906,3.2400050850127906,3.2509563022001338,3.26194453450157,3.272969907028185,3.28403254531394,3.2905020894282084,3.296984378544382,3.3034794377701147,3.3099872922625218,3.316507967228279
22,OECD Env-Growth,SSP3,ARE,1,1.03268,1.0664279824,1.1012788488648322,1.137268641645735,1.1721600435714261,1.2081219137081975,1.245187094020765,1.283389434065322,1.3227638219024462,1.3565075269991775,1.3911120340129264,1.426599302000596,1.462991850194631,1.500312772293096,1.5303640371221268,1.561017228785683,1.5922844038782602,1.6241778604879418,1.6567101430335152,1.6780320025743565,1.6996282744474884,1.7215024903396274,1.7436582273902983,1.7660991087768114,1.7770489232512277,1.7880666265753853,1.7991526396601527,1.8103073860260457,1.821531291819407,1.8265587181848288,1.831600020247019,1.836655236302901,1.8417244047550971,1.8468075641122215,1.8520524975943,1.8573123266874678,1.8625870936952602,1.8678768410413547,1.873181611269912,1.8771527562858041,1.88113232012913,1.8851203206478035,1.8891167757275766,1.8931217032921188,1.8968700842646373,1.9006258870314814,1.9043891262878039,1.908159816757854,1.9119379731950348,1.9154559390657138,1.9189803779935948,1.9225113018891031,1.9260487226845793,1.929592652334319,1.9328729598432874,1.936158843875021,1.9394503139096086,1.942747379443255,1.9460500499883087,1.9494167165747884,1.9527892074944628,1.9561675328234283,1.9595517026552127,1.9629417271008063,1.9666516869650268,1.9703686586533906,1.9740926554182454,1.9778236905369857,1.9815617773121006,1.9847917230091194,1.9880269335176244,1.9912674174192582,1.9945131833096517,1.9977642397984465,1.9999817581046226,2.0022017378561188,2.004424181785139,2.0066490926269207,2.0088764731197366
23,OECD Env-Growth,SSP4,ARE,1,1.04003,1.0816624009,1.124961346808027,1.1699935495207523,1.2168517911790584,1.2655867054157797,1.3162734529676816,1.3689902047590372,1.4238182624596365,1.4749048617166882,1.527824448155083,1.5826427893548871,1.6394280126369403,1.6982506897303535,1.7485358926532693,1.8003100404347323,1.8536172207320045,1.908502826637879,1.9650135953346264,2.0085582966072417,2.053067948460058,2.0985639341979327,2.145068110979759,2.1926028203190704,2.2266539421186256,2.261233877839728,2.296350839962579,2.332013168507198,2.368229333014115,2.3959849807970404,2.4240659247719814,2.452475977410309,2.4812189958655577,2.5102988824971018,2.5375607283610204,2.5651186378710213,2.592975826278301,2.6211355437516834,2.649601075756827,2.6727850851696995,2.6961719546649343,2.7197634592682527,2.74356138953685,2.7675675516952976,2.786359335371309,2.8052787152584804,2.824326557735086,2.8435037350621073,2.862811125423179,2.8759514284888716,2.889152045545636,2.9024132534346907,2.9157353302679563,2.9291185554338863,2.9375251256879813,2.9459558227987057,2.9544107160101376,2.9628898747650867,2.9713933687056624,2.9751373243502317,2.9788859973789132,2.9826393937356106,2.9863975193717174,2.990160380246126,2.990399593076546,2.9906388250439924,2.990878076149996,2.9911173463960883,2.9913566357838004,2.9878567485199334,2.9843609561241653,2.9808692538055,2.9773816367785475,2.9738981002635168,2.9656604025257867,2.95744552321079,2.949253399111496,2.941083967195957,2.932937164606824
24,OECD Env-Growth,SSP5,ARE,1,1.04902,1.1004429604000001,1.1543866743188083,1.2109747090939162,1.27214104165025,1.3363968856640043,1.4038982923588932,1.474809195105941,1.549301807550742,1.6222739226863818,1.6986830244449103,1.7786909948962655,1.8624673407558794,1.950189552505481,2.0289382066356527,2.1108667314196006,2.1961035300343243,2.2847821905771104,2.3770416954326143,2.454129157615494,2.5337165661969645,2.615884994438732,2.70071814480838,2.7883024342445157,2.857591749735492,2.9286029047164193,3.0013786868986223,3.075962947268053,3.152400626507664,3.2162997872069745,3.2814941838936598,3.3480100710011844,3.4158742351403784,3.485114005886674,3.548612783073929,3.6132685079815356,3.679102260196959,3.7461355033777473,3.8143900922492895,3.8732079874717735,3.9329328546385884,3.9935786792571153,4.05515966249126,4.117690224486875,4.168955467781736,4.220858963355619,4.273408657449397,4.326612595234642,4.380478922045313,4.420516499392807,4.460920020197257,4.501692829181859,4.5428383016405816,4.584359843717576,4.617275547395468,4.650427585825767,4.683817655891996,4.717447466661301,4.7513187394719285,4.778306229912129,4.80544700929803,4.832741948310843,4.860191922577248,4.887797812697486,4.90940187902961,4.931101435334921,4.952896903679102,4.974788707993365,4.996777274082696,5.0118675414504255,5.027003381425605,5.042184931637511,5.057412330131056,5.072685715368052,5.076591683368885,5.080500658965079,5.084412644472481,5.088327642208725,5.092245654493225
25,IIASA GDP,SSP1,ARG,1,1.03266,1.0663866755999998,1.1012148644250956,1.1371805418972192,1.167088390149116,1.1977828148100378,1.2292845028395418,1.2616146852642218,1.294795151486671,1.3269578630495997,1.3599194963677517,1.3936998966575267,1.4283194020904997,1.4637988560384276,1.4981688531782098,1.533345857850834,1.5693488185931717,1.6061971288537393,1.643910637439225,1.6781204178043352,1.7130421036988435,1.7486905098768164,1.785080759387353,1.8222282899902038,1.8535159497293354,1.885340818586188,1.9177121204413126,1.9506392375492898,1.984131713258011,2.013754799736953,2.043820158897026,2.074334393869359,2.1053042063698286,2.1367363981709304,2.166073788917817,2.1958139820396587,2.225962508013063,2.2565249732480828,2.287507061130779,2.3170159022193655,2.346905407357995,2.3771804871129127,2.4078461153966693,2.438907330285286,2.468198607322013,2.4978416725959502,2.527840751083828,2.558200118504345,2.5889241019275824,2.617169263879612,2.6457225805485387,2.6745874139023234,2.7037671625879978,2.7332652623318325,2.759477276197595,2.78594066327633,2.8126578342371498,2.839631222867484,2.866863286294783,2.889282157193608,2.911876343662862,2.9346472166703053,2.957596157904667,2.980724559859481,2.9986983289554336,3.016780479879035,3.0349716661727055,3.053272545319727,3.071683778768005,3.084830585341132,3.0980336602463923,3.111293244312247,3.124609579397904,3.137982908397727,3.146329942934065,3.15469918058227,3.163090680402619,3.1715045016124903,3.1799407035867797
26,IIASA GDP,SSP2,ARG,1,1.03063,1.0621981968999998,1.0947333276710467,1.1282650094976108,1.157430659993124,1.1873502425539462,1.2180432463239657,1.2495296642414402,1.2818300060620813,1.3109275471996904,1.3406856025211233,1.3711191656983528,1.4022435707597054,1.4340744998159507,1.4632005529072127,1.4929181561367584,1.523239323887896,1.5541763145560594,1.5857416355046932,1.6187409189395459,1.6524269174626778,1.6868139216150762,1.721916519323886,1.757749602091016,1.7934494965094845,1.8298744557835922,1.867039205980557,1.9049587722540222,1.9436484849185014,1.9799169656470805,2.016862216226055,2.054496865180833,2.092833776685107,2.131886054958051,2.167808334984094,2.204335905428576,2.2414789654350478,2.2792478860026284,2.3176532128817726,2.354225780581047,2.3913754633986155,2.4291113682110455,2.4674427456014154,2.5063789921270057,2.543999740798832,2.5821851769082222,2.6209437764136148,2.660284142497583,2.7002150074764715,2.7383960476821887,2.777116967796415,2.8163854017210563,2.856209091301392,2.896595887852394,2.9346861237776527,2.973277246305329,3.012375842094244,3.0519885844177836,3.0921222343028774,3.1298461255613725,3.1680302482932214,3.2066802173223987,3.245801715973732,3.2854004969086117,3.3227883545634316,3.3606016860383634,3.3988453332254798,3.4375241931175857,3.476643218435264,3.5134956365506773,3.550738690298114,3.5883765204152738,3.6264133115316755,3.664853292633911,3.701281934362692,3.7380726767902575,3.7752291191975527,3.8127548966423768,3.8506536803150024
27,IIASA GDP,SSP3,ARG,1,1.02655,1.0538049025000003,1.0817834226613754,1.110504772533035,1.136079697444471,1.1622436128766171,1.1890100832811659,1.2163929854991313,1.2444065159551765,1.2711985882436916,1.2985674938485783,1.3265256519911381,1.3550857492785073,1.3842607454604736,1.4119736455845922,1.4402413579691955,1.4690749899557387,1.4984858712546525,1.5284855583971706,1.555723171047808,1.58344615795588,1.6116631684906537,1.640383006153157,1.6696146313228062,1.6951597351820453,1.7210956791303307,1.747428443021025,1.7741640981992468,1.8013088089016955,1.826220909728806,1.8514775449103553,1.8770834793564655,1.9030435438759654,1.92936263608777,1.9550810400268201,1.9811422702903778,2.0075508967533486,2.0343115502070708,2.061428923171331,2.0891551421879857,2.117254278850414,2.1457313489009517,2.1745914355436695,2.2038396903517317,2.2340322941095505,2.2646385365388513,2.2956640844894336,2.327114682446939,2.358996153596462,2.391054911323838,2.4235493475687293,2.4564853832021885,2.4898690195599062,2.5237063395357255,2.556994026154202,2.590720777359176,2.6248923844125436,2.659514714962945,2.6945937140533065,2.7290845135931887,2.7640167953671813,2.799396210347881,2.8352284818403337,2.8715194064078897,2.908562006750551,2.946082456637633,2.9840869203282585,3.022581641600493,3.061572944777139,3.102077554836541,3.1431180408870287,3.184701492567964,3.2268350933146386,3.2695261215991915,3.314253238942668,3.3595922232514037,3.4055514448654827,3.452139388631242,3.4993646554677174
28,IIASA GDP,SSP4,ARG,1,1.02066,1.0417468355999997,1.0632693252234955,1.0852364694826129,1.1017212114540538,1.1184563566560408,1.135445708713646,1.1526931290290063,1.1702025376589569,1.1848885795065769,1.1997589311793846,1.214815905765686,1.2300618453830454,1.2454991215426028,1.258838417134324,1.2723205765818326,1.285947129957024,1.2997196237188637,1.3136396208888927,1.3246610573081503,1.3357749635789655,1.346982115523393,1.358283295472634,1.3696792923216492,1.3774179803232665,1.3852003919120928,1.393026774126396,1.40089737540021,1.4088124455712212,1.4139405228731006,1.4190872663763587,1.424252744025969,1.4294370240142236,1.4346401747816355,1.438198082415094,1.4417648136594834,1.445340390397359,1.4489248345655446,1.4525181681552672,1.455190801584673,1.457868352659589,1.4605508304284827,1.463238243956471,1.465930602325351,1.4679242679445137,1.4699206449489182,1.4719197370260488,1.4739215478684042,1.4759260811735053,1.4767968775613978,1.477668187719159,1.4785400119499135,1.479412350556964,1.4802852038437928,1.4801815838795238,1.4800779711686523,1.4799743657106703,1.4798707675050706,1.4797671765513452,1.4787461371995247,1.4777258023648572,1.4767061715612255,1.4756872443028484,1.4746690201042794,1.4730763775625668,1.4714854550747993,1.4698962507833186,1.4683087628324727,1.4667229893686136,1.4646842444133912,1.4626483333136566,1.4606152521303506,1.4585849969298894,1.4565575637841568,1.453775538837329,1.4509988275581498,1.4482274197975138,1.4454613054257006,1.4427004743323375
